file,mask,is_gold
Siamese_161.jpg,Siamese_161.png,False
Siamese_162.jpg,Siamese_162.png,False
Siamese_163.jpg,Siamese_163.png,False
Siamese_164.jpg,Siamese_164.png,False
Siamese_165.jpg,Siamese_165.png,False
Siamese_167.jpg,Siamese_167.png,False
Siamese_168.jpg,Siamese_168.png,False
Siamese_169.jpg,Siamese_169.png,False
Siamese_17.jpg,Siamese_17.png,False
Siamese_170.jpg,Siamese_170.png,False
Siamese_171.jpg,Siamese_171.png,False
Siamese_172.jpg,Siamese_172.png,False
Siamese_173.jpg,Siamese_173.png,False
Siamese_174.jpg,Siamese_174.png,False
Siamese_175.jpg,Siamese_175.png,False
Siamese_176.jpg,Siamese_176.png,False
Siamese_178.jpg,Siamese_178.png,False
Siamese_179.jpg,Siamese_179.png,False
Siamese_18.jpg,Siamese_18.png,False
Siamese_180.jpg,Siamese_180.png,False
Siamese_181.jpg,Siamese_181.png,False
Siamese_182.jpg,Siamese_182.png,False
Siamese_183.jpg,Siamese_183.png,False
Siamese_184.jpg,Siamese_184.png,False
Siamese_185.jpg,Siamese_185.png,False
Siamese_186.jpg,Siamese_186.png,False
Siamese_187.jpg,Siamese_187.png,False
Siamese_188.jpg,Siamese_188.png,False
Siamese_189.jpg,Siamese_189.png,False
Siamese_19.jpg,Siamese_19.png,False
Siamese_191.jpg,Siamese_191.png,False
Siamese_193.jpg,Siamese_193.png,False
Siamese_194.jpg,Siamese_194.png,False
Siamese_195.jpg,Siamese_195.png,False
Siamese_196.jpg,Siamese_196.png,False
Siamese_198.jpg,Siamese_198.png,False
Siamese_199.jpg,Siamese_199.png,False
Siamese_20.jpg,Siamese_20.png,False
Siamese_200.jpg,Siamese_200.png,False
Siamese_201.jpg,Siamese_201.png,False
Siamese_202.jpg,Siamese_202.png,False
Siamese_203.jpg,Siamese_203.png,False
Siamese_204.jpg,Siamese_204.png,False
Siamese_205.jpg,Siamese_205.png,False
Siamese_206.jpg,Siamese_206.png,False
Siamese_207.jpg,Siamese_207.png,False
Siamese_208.jpg,Siamese_208.png,False
Siamese_209.jpg,Siamese_209.png,False
Siamese_21.jpg,Siamese_21.png,False
Siamese_210.jpg,Siamese_210.png,False
Siamese_216.jpg,Siamese_216.png,False
Siamese_218.jpg,Siamese_218.png,False
Siamese_22.jpg,Siamese_22.png,False
Siamese_222.jpg,Siamese_222.png,False
Siamese_224.jpg,Siamese_224.png,False
Siamese_225.jpg,Siamese_225.png,False
Siamese_227.jpg,Siamese_227.png,False
Siamese_228.jpg,Siamese_228.png,False
Siamese_23.jpg,Siamese_23.png,False
Siamese_231.jpg,Siamese_231.png,False
Siamese_232.jpg,Siamese_232.png,False
Siamese_233.jpg,Siamese_233.png,False
Siamese_234.jpg,Siamese_234.png,False
Siamese_237.jpg,Siamese_237.png,False
Siamese_238.jpg,Siamese_238.png,False
Siamese_24.jpg,Siamese_24.png,False
Siamese_240.jpg,Siamese_240.png,False
Siamese_247.jpg,Siamese_247.png,False
Siamese_249.jpg,Siamese_249.png,False
Siamese_25.jpg,Siamese_25.png,False
Siamese_250.jpg,Siamese_250.png,False
Siamese_254.jpg,Siamese_254.png,False
Siamese_257.jpg,Siamese_257.png,False
Siamese_26.jpg,Siamese_26.png,False
Siamese_27.jpg,Siamese_27.png,False
Siamese_28.jpg,Siamese_28.png,False
Siamese_29.jpg,Siamese_29.png,False
Siamese_30.jpg,Siamese_30.png,False
Siamese_31.jpg,Siamese_31.png,False
Siamese_32.jpg,Siamese_32.png,False
Siamese_33.jpg,Siamese_33.png,False
Siamese_34.jpg,Siamese_34.png,False
Siamese_35.jpg,Siamese_35.png,False
Siamese_36.jpg,Siamese_36.png,False
Siamese_37.jpg,Siamese_37.png,False
Siamese_39.jpg,Siamese_39.png,False
Siamese_40.jpg,Siamese_40.png,False
Siamese_41.jpg,Siamese_41.png,False
Siamese_42.jpg,Siamese_42.png,False
Siamese_43.jpg,Siamese_43.png,False
Siamese_44.jpg,Siamese_44.png,False
Siamese_46.jpg,Siamese_46.png,False
Siamese_47.jpg,Siamese_47.png,False
Siamese_48.jpg,Siamese_48.png,False
Siamese_49.jpg,Siamese_49.png,False
Siamese_5.jpg,Siamese_5.png,False
Siamese_50.jpg,Siamese_50.png,False
Siamese_51.jpg,Siamese_51.png,False
Siamese_52.jpg,Siamese_52.png,False
Siamese_53.jpg,Siamese_53.png,False
Siamese_54.jpg,Siamese_54.png,False
Siamese_55.jpg,Siamese_55.png,False
Siamese_56.jpg,Siamese_56.png,False
Siamese_57.jpg,Siamese_57.png,False
Siamese_58.jpg,Siamese_58.png,False
Siamese_59.jpg,Siamese_59.png,False
Siamese_6.jpg,Siamese_6.png,False
Siamese_60.jpg,Siamese_60.png,False
Siamese_61.jpg,Siamese_61.png,False
Siamese_63.jpg,Siamese_63.png,False
Siamese_64.jpg,Siamese_64.png,False
Siamese_65.jpg,Siamese_65.png,False
Siamese_66.jpg,Siamese_66.png,False
Siamese_67.jpg,Siamese_67.png,False
Siamese_69.jpg,Siamese_69.png,False
Siamese_70.jpg,Siamese_70.png,False
Siamese_71.jpg,Siamese_71.png,False
Siamese_72.jpg,Siamese_72.png,False
Siamese_73.jpg,Siamese_73.png,False
Siamese_74.jpg,Siamese_74.png,False
Siamese_75.jpg,Siamese_75.png,False
Siamese_76.jpg,Siamese_76.png,False
Siamese_77.jpg,Siamese_77.png,False
Siamese_78.jpg,Siamese_78.png,False
Siamese_79.jpg,Siamese_79.png,False
Siamese_80.jpg,Siamese_80.png,False
Siamese_81.jpg,Siamese_81.png,False
Siamese_82.jpg,Siamese_82.png,False
Siamese_83.jpg,Siamese_83.png,False
Siamese_84.jpg,Siamese_84.png,False
Siamese_85.jpg,Siamese_85.png,False
Siamese_86.jpg,Siamese_86.png,False
Siamese_87.jpg,Siamese_87.png,False
Siamese_88.jpg,Siamese_88.png,False
Siamese_89.jpg,Siamese_89.png,False
Siamese_9.jpg,Siamese_9.png,False
Siamese_90.jpg,Siamese_90.png,False
Siamese_91.jpg,Siamese_91.png,False
Siamese_92.jpg,Siamese_92.png,False
Siamese_93.jpg,Siamese_93.png,False
Siamese_94.jpg,Siamese_94.png,False
Siamese_95.jpg,Siamese_95.png,False
Siamese_96.jpg,Siamese_96.png,False
Siamese_97.jpg,Siamese_97.png,False
Siamese_98.jpg,Siamese_98.png,False
Siamese_99.jpg,Siamese_99.png,False
Sphynx_1.jpg,Sphynx_1.png,False
Sphynx_102.jpg,Sphynx_102.png,False
Sphynx_103.jpg,Sphynx_103.png,False
Sphynx_104.jpg,Sphynx_104.png,False
Sphynx_105.jpg,Sphynx_105.png,False
Sphynx_107.jpg,Sphynx_107.png,False
Sphynx_108.jpg,Sphynx_108.png,False
Sphynx_11.jpg,Sphynx_11.png,False
Sphynx_111.jpg,Sphynx_111.png,False
Sphynx_112.jpg,Sphynx_112.png,False
Sphynx_114.jpg,Sphynx_114.png,False
Sphynx_115.jpg,Sphynx_115.png,False
Sphynx_116.jpg,Sphynx_116.png,False
Sphynx_117.jpg,Sphynx_117.png,False
Sphynx_119.jpg,Sphynx_119.png,False
Sphynx_12.jpg,Sphynx_12.png,False
Sphynx_121.jpg,Sphynx_121.png,False
Sphynx_122.jpg,Sphynx_122.png,False
Sphynx_124.jpg,Sphynx_124.png,False
Sphynx_126.jpg,Sphynx_126.png,False
Sphynx_127.jpg,Sphynx_127.png,False
Sphynx_128.jpg,Sphynx_128.png,False
Sphynx_129.jpg,Sphynx_129.png,False
Sphynx_130.jpg,Sphynx_130.png,False
Sphynx_131.jpg,Sphynx_131.png,False
Sphynx_132.jpg,Sphynx_132.png,False
Sphynx_133.jpg,Sphynx_133.png,False
Sphynx_134.jpg,Sphynx_134.png,False
Sphynx_136.jpg,Sphynx_136.png,False
Sphynx_137.jpg,Sphynx_137.png,False
Sphynx_138.jpg,Sphynx_138.png,False
Sphynx_14.jpg,Sphynx_14.png,False
Sphynx_141.jpg,Sphynx_141.png,False
Sphynx_142.jpg,Sphynx_142.png,False
Sphynx_144.jpg,Sphynx_144.png,False
Sphynx_145.jpg,Sphynx_145.png,False
Sphynx_146.jpg,Sphynx_146.png,False
Sphynx_148.jpg,Sphynx_148.png,False
Sphynx_15.jpg,Sphynx_15.png,False
Sphynx_150.jpg,Sphynx_150.png,False
Sphynx_151.jpg,Sphynx_151.png,False
Sphynx_152.jpg,Sphynx_152.png,False
Sphynx_153.jpg,Sphynx_153.png,False
Sphynx_155.jpg,Sphynx_155.png,False
Sphynx_156.jpg,Sphynx_156.png,False
Sphynx_157.jpg,Sphynx_157.png,False
Sphynx_158.jpg,Sphynx_158.png,False
Sphynx_159.jpg,Sphynx_159.png,False
Sphynx_160.jpg,Sphynx_160.png,False
Sphynx_162.jpg,Sphynx_162.png,False
Sphynx_164.jpg,Sphynx_164.png,False
Sphynx_165.jpg,Sphynx_165.png,False
Sphynx_166.jpg,Sphynx_166.png,False
Sphynx_167.jpg,Sphynx_167.png,False
Sphynx_168.jpg,Sphynx_168.png,False
Sphynx_169.jpg,Sphynx_169.png,False
Sphynx_17.jpg,Sphynx_17.png,False
Sphynx_170.jpg,Sphynx_170.png,False
Sphynx_171.jpg,Sphynx_171.png,False
Sphynx_172.jpg,Sphynx_172.png,False
Sphynx_173.jpg,Sphynx_173.png,False
Sphynx_174.jpg,Sphynx_174.png,False
Sphynx_175.jpg,Sphynx_175.png,False
Sphynx_176.jpg,Sphynx_176.png,False
Sphynx_177.jpg,Sphynx_177.png,False
Sphynx_178.jpg,Sphynx_178.png,False
Sphynx_179.jpg,Sphynx_179.png,False
Sphynx_18.jpg,Sphynx_18.png,False
Sphynx_180.jpg,Sphynx_180.png,False
Sphynx_181.jpg,Sphynx_181.png,False
Sphynx_182.jpg,Sphynx_182.png,False
Sphynx_183.jpg,Sphynx_183.png,False
Sphynx_184.jpg,Sphynx_184.png,False
Sphynx_185.jpg,Sphynx_185.png,False
Sphynx_186.jpg,Sphynx_186.png,False
Sphynx_187.jpg,Sphynx_187.png,False
Sphynx_188.jpg,Sphynx_188.png,False
Sphynx_189.jpg,Sphynx_189.png,False
Sphynx_190.jpg,Sphynx_190.png,False
Sphynx_191.jpg,Sphynx_191.png,False
Sphynx_193.jpg,Sphynx_193.png,False
Sphynx_194.jpg,Sphynx_194.png,False
Sphynx_195.jpg,Sphynx_195.png,False
Sphynx_196.jpg,Sphynx_196.png,False
Sphynx_197.jpg,Sphynx_197.png,False
Sphynx_198.jpg,Sphynx_198.png,False
Sphynx_2.jpg,Sphynx_2.png,False
Sphynx_20.jpg,Sphynx_20.png,False
Sphynx_200.jpg,Sphynx_200.png,False
Sphynx_201.jpg,Sphynx_201.png,False
Sphynx_203.jpg,Sphynx_203.png,False
Sphynx_204.jpg,Sphynx_204.png,False
Sphynx_205.jpg,Sphynx_205.png,False
Sphynx_21.jpg,Sphynx_21.png,False
Sphynx_211.jpg,Sphynx_211.png,False
Sphynx_212.jpg,Sphynx_212.png,False
Sphynx_213.jpg,Sphynx_213.png,False
Sphynx_222.jpg,Sphynx_222.png,False
Sphynx_223.jpg,Sphynx_223.png,False
Sphynx_228.jpg,Sphynx_228.png,False
Sphynx_229.jpg,Sphynx_229.png,False
Sphynx_23.jpg,Sphynx_23.png,False
Sphynx_230.jpg,Sphynx_230.png,False
Sphynx_231.jpg,Sphynx_231.png,False
Sphynx_232.jpg,Sphynx_232.png,False
Sphynx_233.jpg,Sphynx_233.png,False
Sphynx_234.jpg,Sphynx_234.png,False
Sphynx_235.jpg,Sphynx_235.png,False
Sphynx_236.jpg,Sphynx_236.png,False
Sphynx_237.jpg,Sphynx_237.png,False
Sphynx_238.jpg,Sphynx_238.png,False
Sphynx_239.jpg,Sphynx_239.png,False
Sphynx_24.jpg,Sphynx_24.png,False
Sphynx_240.jpg,Sphynx_240.png,False
Sphynx_241.jpg,Sphynx_241.png,False
Sphynx_242.jpg,Sphynx_242.png,False
Sphynx_243.jpg,Sphynx_243.png,False
Sphynx_244.jpg,Sphynx_244.png,False
Sphynx_245.jpg,Sphynx_245.png,False
Sphynx_246.jpg,Sphynx_246.png,False
Sphynx_247.jpg,Sphynx_247.png,False
Sphynx_248.jpg,Sphynx_248.png,False
Sphynx_249.jpg,Sphynx_249.png,False
Sphynx_25.jpg,Sphynx_25.png,False
Sphynx_250.jpg,Sphynx_250.png,False
Sphynx_251.jpg,Sphynx_251.png,False
Sphynx_27.jpg,Sphynx_27.png,False
Sphynx_28.jpg,Sphynx_28.png,False
Sphynx_29.jpg,Sphynx_29.png,False
Sphynx_3.jpg,Sphynx_3.png,False
Sphynx_30.jpg,Sphynx_30.png,False
Sphynx_31.jpg,Sphynx_31.png,False
Sphynx_33.jpg,Sphynx_33.png,False
Sphynx_34.jpg,Sphynx_34.png,False
Sphynx_36.jpg,Sphynx_36.png,False
Sphynx_38.jpg,Sphynx_38.png,False
Sphynx_39.jpg,Sphynx_39.png,False
Sphynx_4.jpg,Sphynx_4.png,False
Sphynx_40.jpg,Sphynx_40.png,False
Sphynx_41.jpg,Sphynx_41.png,False
Sphynx_42.jpg,Sphynx_42.png,False
Sphynx_43.jpg,Sphynx_43.png,False
Sphynx_44.jpg,Sphynx_44.png,False
Sphynx_45.jpg,Sphynx_45.png,False
Sphynx_46.jpg,Sphynx_46.png,False
Sphynx_47.jpg,Sphynx_47.png,False
Sphynx_48.jpg,Sphynx_48.png,False
Sphynx_49.jpg,Sphynx_49.png,False
Sphynx_5.jpg,Sphynx_5.png,False
Sphynx_51.jpg,Sphynx_51.png,False
Sphynx_53.jpg,Sphynx_53.png,False
Sphynx_55.jpg,Sphynx_55.png,False
Sphynx_56.jpg,Sphynx_56.png,False
Sphynx_57.jpg,Sphynx_57.png,False
Sphynx_58.jpg,Sphynx_58.png,False
Sphynx_59.jpg,Sphynx_59.png,False
Sphynx_61.jpg,Sphynx_61.png,False
Sphynx_65.jpg,Sphynx_65.png,False
Sphynx_66.jpg,Sphynx_66.png,False
Sphynx_67.jpg,Sphynx_67.png,False
Sphynx_70.jpg,Sphynx_70.png,False
Sphynx_71.jpg,Sphynx_71.png,False
Sphynx_72.jpg,Sphynx_72.png,False
Sphynx_73.jpg,Sphynx_73.png,False
Sphynx_74.jpg,Sphynx_74.png,False
Sphynx_75.jpg,Sphynx_75.png,False
Sphynx_76.jpg,Sphynx_76.png,False
Sphynx_8.jpg,Sphynx_8.png,False
Sphynx_80.jpg,Sphynx_80.png,False
Sphynx_82.jpg,Sphynx_82.png,False
Sphynx_83.jpg,Sphynx_83.png,False
Sphynx_84.jpg,Sphynx_84.png,False
Sphynx_85.jpg,Sphynx_85.png,False
Sphynx_87.jpg,Sphynx_87.png,False
Sphynx_88.jpg,Sphynx_88.png,False
Sphynx_9.jpg,Sphynx_9.png,False
Sphynx_90.jpg,Sphynx_90.png,False
Sphynx_91.jpg,Sphynx_91.png,False
Sphynx_92.jpg,Sphynx_92.png,False
Sphynx_93.jpg,Sphynx_93.png,False
Sphynx_94.jpg,Sphynx_94.png,False
Sphynx_95.jpg,Sphynx_95.png,False
Sphynx_96.jpg,Sphynx_96.png,False
Sphynx_98.jpg,Sphynx_98.png,False
Sphynx_99.jpg,Sphynx_99.png,False
american_bulldog_100.jpg,american_bulldog_100.png,False
american_bulldog_101.jpg,american_bulldog_101.png,False
american_bulldog_102.jpg,american_bulldog_102.png,False
american_bulldog_104.jpg,american_bulldog_104.png,False
american_bulldog_109.jpg,american_bulldog_109.png,False
american_bulldog_11.jpg,american_bulldog_11.png,False
american_bulldog_110.jpg,american_bulldog_110.png,False
american_bulldog_112.jpg,american_bulldog_112.png,False
american_bulldog_113.jpg,american_bulldog_113.png,False
american_bulldog_114.jpg,american_bulldog_114.png,False
american_bulldog_115.jpg,american_bulldog_115.png,False
american_bulldog_116.jpg,american_bulldog_116.png,False
american_bulldog_117.jpg,american_bulldog_117.png,False
american_bulldog_121.jpg,american_bulldog_121.png,False
american_bulldog_123.jpg,american_bulldog_123.png,False
american_bulldog_124.jpg,american_bulldog_124.png,False
american_bulldog_125.jpg,american_bulldog_125.png,False
american_bulldog_126.jpg,american_bulldog_126.png,False
american_bulldog_128.jpg,american_bulldog_128.png,False
american_bulldog_129.jpg,american_bulldog_129.png,False
american_bulldog_13.jpg,american_bulldog_13.png,False
american_bulldog_131.jpg,american_bulldog_131.png,False
american_bulldog_134.jpg,american_bulldog_134.png,False
american_bulldog_135.jpg,american_bulldog_135.png,False
american_bulldog_136.jpg,american_bulldog_136.png,False
american_bulldog_137.jpg,american_bulldog_137.png,False
american_bulldog_14.jpg,american_bulldog_14.png,False
american_bulldog_141.jpg,american_bulldog_141.png,False
american_bulldog_143.jpg,american_bulldog_143.png,False
american_bulldog_144.jpg,american_bulldog_144.png,False
american_bulldog_147.jpg,american_bulldog_147.png,False
american_bulldog_148.jpg,american_bulldog_148.png,False
american_bulldog_149.jpg,american_bulldog_149.png,False
american_bulldog_158.jpg,american_bulldog_158.png,False
american_bulldog_16.jpg,american_bulldog_16.png,False
american_bulldog_164.jpg,american_bulldog_164.png,False
american_bulldog_171.jpg,american_bulldog_171.png,False
american_bulldog_172.jpg,american_bulldog_172.png,False
american_bulldog_173.jpg,american_bulldog_173.png,False
american_bulldog_174.jpg,american_bulldog_174.png,False
american_bulldog_176.jpg,american_bulldog_176.png,False
american_bulldog_177.jpg,american_bulldog_177.png,False
american_bulldog_178.jpg,american_bulldog_178.png,False
american_bulldog_179.jpg,american_bulldog_179.png,False
american_bulldog_18.jpg,american_bulldog_18.png,False
american_bulldog_182.jpg,american_bulldog_182.png,False
american_bulldog_183.jpg,american_bulldog_183.png,False
american_bulldog_185.jpg,american_bulldog_185.png,False
american_bulldog_187.jpg,american_bulldog_187.png,False
american_bulldog_188.jpg,american_bulldog_188.png,False
american_bulldog_19.jpg,american_bulldog_19.png,False
american_bulldog_191.jpg,american_bulldog_191.png,False
american_bulldog_192.jpg,american_bulldog_192.png,False
american_bulldog_193.jpg,american_bulldog_193.png,False
american_bulldog_199.jpg,american_bulldog_199.png,False
american_bulldog_200.jpg,american_bulldog_200.png,False
american_bulldog_201.jpg,american_bulldog_201.png,False
american_bulldog_21.jpg,american_bulldog_21.png,False
american_bulldog_217.jpg,american_bulldog_217.png,False
american_bulldog_218.jpg,american_bulldog_218.png,False
american_bulldog_22.jpg,american_bulldog_22.png,False
american_bulldog_220.jpg,american_bulldog_220.png,False
american_bulldog_221.jpg,american_bulldog_221.png,False
american_bulldog_224.jpg,american_bulldog_224.png,False
american_bulldog_24.jpg,american_bulldog_24.png,False
american_bulldog_25.jpg,american_bulldog_25.png,False
american_bulldog_26.jpg,american_bulldog_26.png,False
american_bulldog_27.jpg,american_bulldog_27.png,False
american_bulldog_28.jpg,american_bulldog_28.png,False
american_bulldog_29.jpg,american_bulldog_29.png,False
american_bulldog_3.jpg,american_bulldog_3.png,False
american_bulldog_30.jpg,american_bulldog_30.png,False
american_bulldog_31.jpg,american_bulldog_31.png,False
american_bulldog_32.jpg,american_bulldog_32.png,False
american_bulldog_34.jpg,american_bulldog_34.png,False
american_bulldog_35.jpg,american_bulldog_35.png,False
american_bulldog_36.jpg,american_bulldog_36.png,False
american_bulldog_37.jpg,american_bulldog_37.png,False
american_bulldog_38.jpg,american_bulldog_38.png,False
american_bulldog_39.jpg,american_bulldog_39.png,False
american_bulldog_40.jpg,american_bulldog_40.png,False
american_bulldog_41.jpg,american_bulldog_41.png,False
american_bulldog_44.jpg,american_bulldog_44.png,False
american_bulldog_45.jpg,american_bulldog_45.png,False
american_bulldog_46.jpg,american_bulldog_46.png,False
american_bulldog_47.jpg,american_bulldog_47.png,False
american_bulldog_48.jpg,american_bulldog_48.png,False
american_bulldog_49.jpg,american_bulldog_49.png,False
american_bulldog_5.jpg,american_bulldog_5.png,False
american_bulldog_50.jpg,american_bulldog_50.png,False
american_bulldog_51.jpg,american_bulldog_51.png,False
american_bulldog_52.jpg,american_bulldog_52.png,False
american_bulldog_53.jpg,american_bulldog_53.png,False
american_bulldog_55.jpg,american_bulldog_55.png,False
american_bulldog_57.jpg,american_bulldog_57.png,False
american_bulldog_58.jpg,american_bulldog_58.png,False
american_bulldog_6.jpg,american_bulldog_6.png,False
american_bulldog_60.jpg,american_bulldog_60.png,False
american_bulldog_62.jpg,american_bulldog_62.png,False
american_bulldog_63.jpg,american_bulldog_63.png,False
american_bulldog_64.jpg,american_bulldog_64.png,False
american_bulldog_65.jpg,american_bulldog_65.png,False
american_bulldog_67.jpg,american_bulldog_67.png,False
american_bulldog_68.jpg,american_bulldog_68.png,False
american_bulldog_69.jpg,american_bulldog_69.png,False
american_bulldog_7.jpg,american_bulldog_7.png,False
american_bulldog_70.jpg,american_bulldog_70.png,False
american_bulldog_72.jpg,american_bulldog_72.png,False
american_bulldog_73.jpg,american_bulldog_73.png,False
american_bulldog_74.jpg,american_bulldog_74.png,False
american_bulldog_76.jpg,american_bulldog_76.png,False
american_bulldog_77.jpg,american_bulldog_77.png,False
american_bulldog_79.jpg,american_bulldog_79.png,False
american_bulldog_80.jpg,american_bulldog_80.png,False
american_bulldog_81.jpg,american_bulldog_81.png,False
american_bulldog_83.jpg,american_bulldog_83.png,False
american_bulldog_84.jpg,american_bulldog_84.png,False
american_bulldog_86.jpg,american_bulldog_86.png,False
american_bulldog_87.jpg,american_bulldog_87.png,False
american_bulldog_89.jpg,american_bulldog_89.png,False
american_bulldog_91.jpg,american_bulldog_91.png,False
american_bulldog_92.jpg,american_bulldog_92.png,False
american_bulldog_93.jpg,american_bulldog_93.png,False
american_bulldog_97.jpg,american_bulldog_97.png,False
american_bulldog_98.jpg,american_bulldog_98.png,False
american_pit_bull_terrier_1.jpg,american_pit_bull_terrier_1.png,False
american_pit_bull_terrier_10.jpg,american_pit_bull_terrier_10.png,False
american_pit_bull_terrier_100.jpg,american_pit_bull_terrier_100.png,False
american_pit_bull_terrier_101.jpg,american_pit_bull_terrier_101.png,False
american_pit_bull_terrier_103.jpg,american_pit_bull_terrier_103.png,False
american_pit_bull_terrier_104.jpg,american_pit_bull_terrier_104.png,False
american_pit_bull_terrier_106.jpg,american_pit_bull_terrier_106.png,False
american_pit_bull_terrier_108.jpg,american_pit_bull_terrier_108.png,False
american_pit_bull_terrier_11.jpg,american_pit_bull_terrier_11.png,False
american_pit_bull_terrier_110.jpg,american_pit_bull_terrier_110.png,False
american_pit_bull_terrier_111.jpg,american_pit_bull_terrier_111.png,False
american_pit_bull_terrier_113.jpg,american_pit_bull_terrier_113.png,False
american_pit_bull_terrier_114.jpg,american_pit_bull_terrier_114.png,False
american_pit_bull_terrier_115.jpg,american_pit_bull_terrier_115.png,False
american_pit_bull_terrier_116.jpg,american_pit_bull_terrier_116.png,False
american_pit_bull_terrier_117.jpg,american_pit_bull_terrier_117.png,False
american_pit_bull_terrier_119.jpg,american_pit_bull_terrier_119.png,False
american_pit_bull_terrier_121.jpg,american_pit_bull_terrier_121.png,False
american_pit_bull_terrier_122.jpg,american_pit_bull_terrier_122.png,False
american_pit_bull_terrier_123.jpg,american_pit_bull_terrier_123.png,False
american_pit_bull_terrier_125.jpg,american_pit_bull_terrier_125.png,False
american_pit_bull_terrier_127.jpg,american_pit_bull_terrier_127.png,False
american_pit_bull_terrier_128.jpg,american_pit_bull_terrier_128.png,False
american_pit_bull_terrier_129.jpg,american_pit_bull_terrier_129.png,False
american_pit_bull_terrier_13.jpg,american_pit_bull_terrier_13.png,False
american_pit_bull_terrier_130.jpg,american_pit_bull_terrier_130.png,False
american_pit_bull_terrier_132.jpg,american_pit_bull_terrier_132.png,False
american_pit_bull_terrier_133.jpg,american_pit_bull_terrier_133.png,False
american_pit_bull_terrier_135.jpg,american_pit_bull_terrier_135.png,False
american_pit_bull_terrier_136.jpg,american_pit_bull_terrier_136.png,False
american_pit_bull_terrier_137.jpg,american_pit_bull_terrier_137.png,False
american_pit_bull_terrier_138.jpg,american_pit_bull_terrier_138.png,False
american_pit_bull_terrier_141.jpg,american_pit_bull_terrier_141.png,False
american_pit_bull_terrier_142.jpg,american_pit_bull_terrier_142.png,False
american_pit_bull_terrier_144.jpg,american_pit_bull_terrier_144.png,False
american_pit_bull_terrier_146.jpg,american_pit_bull_terrier_146.png,False
american_pit_bull_terrier_147.jpg,american_pit_bull_terrier_147.png,False
american_pit_bull_terrier_148.jpg,american_pit_bull_terrier_148.png,False
american_pit_bull_terrier_149.jpg,american_pit_bull_terrier_149.png,False
american_pit_bull_terrier_15.jpg,american_pit_bull_terrier_15.png,False
american_pit_bull_terrier_150.jpg,american_pit_bull_terrier_150.png,False
american_pit_bull_terrier_151.jpg,american_pit_bull_terrier_151.png,False
american_pit_bull_terrier_154.jpg,american_pit_bull_terrier_154.png,False
american_pit_bull_terrier_155.jpg,american_pit_bull_terrier_155.png,False
american_pit_bull_terrier_156.jpg,american_pit_bull_terrier_156.png,False
american_pit_bull_terrier_158.jpg,american_pit_bull_terrier_158.png,False
american_pit_bull_terrier_159.jpg,american_pit_bull_terrier_159.png,False
american_pit_bull_terrier_16.jpg,american_pit_bull_terrier_16.png,False
american_pit_bull_terrier_161.jpg,american_pit_bull_terrier_161.png,False
american_pit_bull_terrier_162.jpg,american_pit_bull_terrier_162.png,False
american_pit_bull_terrier_164.jpg,american_pit_bull_terrier_164.png,False
american_pit_bull_terrier_165.jpg,american_pit_bull_terrier_165.png,False
american_pit_bull_terrier_167.jpg,american_pit_bull_terrier_167.png,False
american_pit_bull_terrier_168.jpg,american_pit_bull_terrier_168.png,False
american_pit_bull_terrier_169.jpg,american_pit_bull_terrier_169.png,False
american_pit_bull_terrier_17.jpg,american_pit_bull_terrier_17.png,False
american_pit_bull_terrier_171.jpg,american_pit_bull_terrier_171.png,False
american_pit_bull_terrier_173.jpg,american_pit_bull_terrier_173.png,False
american_pit_bull_terrier_174.jpg,american_pit_bull_terrier_174.png,False
american_pit_bull_terrier_175.jpg,american_pit_bull_terrier_175.png,False
american_pit_bull_terrier_176.jpg,american_pit_bull_terrier_176.png,False
american_pit_bull_terrier_177.jpg,american_pit_bull_terrier_177.png,False
american_pit_bull_terrier_178.jpg,american_pit_bull_terrier_178.png,False
american_pit_bull_terrier_180.jpg,american_pit_bull_terrier_180.png,False
american_pit_bull_terrier_181.jpg,american_pit_bull_terrier_181.png,False
american_pit_bull_terrier_182.jpg,american_pit_bull_terrier_182.png,False
american_pit_bull_terrier_184.jpg,american_pit_bull_terrier_184.png,False
american_pit_bull_terrier_186.jpg,american_pit_bull_terrier_186.png,False
american_pit_bull_terrier_187.jpg,american_pit_bull_terrier_187.png,False
american_pit_bull_terrier_192.jpg,american_pit_bull_terrier_192.png,False
american_pit_bull_terrier_193.jpg,american_pit_bull_terrier_193.png,False
american_pit_bull_terrier_195.jpg,american_pit_bull_terrier_195.png,False
american_pit_bull_terrier_196.jpg,american_pit_bull_terrier_196.png,False
american_pit_bull_terrier_197.jpg,american_pit_bull_terrier_197.png,False
american_pit_bull_terrier_198.jpg,american_pit_bull_terrier_198.png,False
american_pit_bull_terrier_199.jpg,american_pit_bull_terrier_199.png,False
american_pit_bull_terrier_2.jpg,american_pit_bull_terrier_2.png,False
american_pit_bull_terrier_200.jpg,american_pit_bull_terrier_200.png,False
american_pit_bull_terrier_201.jpg,american_pit_bull_terrier_201.png,False
american_pit_bull_terrier_202.jpg,american_pit_bull_terrier_202.png,False
american_pit_bull_terrier_204.jpg,american_pit_bull_terrier_204.png,False
american_pit_bull_terrier_21.jpg,american_pit_bull_terrier_21.png,False
american_pit_bull_terrier_22.jpg,american_pit_bull_terrier_22.png,False
american_pit_bull_terrier_23.jpg,american_pit_bull_terrier_23.png,False
american_pit_bull_terrier_24.jpg,american_pit_bull_terrier_24.png,False
