filenames,true_labels,predict_labels,confianzas,probs
1656.jpg,0,1,0.8004476428031921,0.8004476428031921
1667.jpg,0,1,0.5685640573501587,0.5685640573501587
166.jpg,0,1,0.9664034247398376,0.9664034247398376
1672.jpg,0,1,0.5981391668319702,0.5981391668319702
1677.jpg,0,1,0.9517135620117188,0.9517135620117188
1682.jpg,0,1,0.688073456287384,0.688073456287384
1687.jpg,0,1,0.877386748790741,0.877386748790741
1688.jpg,0,1,0.8207226395606995,0.8207226395606995
1689.jpg,0,1,0.768934428691864,0.768934428691864
1693.jpg,0,0,0.5093362927436829,0.49066370725631714
169.jpg,0,1,0.946665346622467,0.946665346622467
16.jpg,0,0,0.5306982398033142,0.4693017601966858
1702.jpg,0,1,0.8871153593063354,0.8871153593063354
1708.jpg,0,1,0.7958621382713318,0.7958621382713318
1726.jpg,0,1,0.6824439764022827,0.6824439764022827
1742.jpg,0,1,0.5445759296417236,0.5445759296417236
1749.jpg,0,1,0.7060527205467224,0.7060527205467224
1750.jpg,0,1,0.9690630435943604,0.9690630435943604
1762.jpg,0,0,0.5040161609649658,0.4959838390350342
1764.jpg,0,1,0.9323675632476807,0.9323675632476807
1772.jpg,0,1,0.7609156966209412,0.7609156966209412
1785.jpg,0,1,0.6843819618225098,0.6843819618225098
1787.jpg,0,1,0.8608528971672058,0.8608528971672058
1800.jpg,0,1,0.5960383415222168,0.5960383415222168
1805.jpg,0,1,0.5968437790870667,0.5968437790870667
1814.jpg,0,1,0.5623311996459961,0.5623311996459961
1823.jpg,0,1,0.8984891176223755,0.8984891176223755
1830.jpg,0,1,0.9102858304977417,0.9102858304977417
1838.jpg,0,0,0.5451560020446777,0.45484399795532227
1854.jpg,0,1,0.9509127736091614,0.9509127736091614
1877.jpg,0,1,0.8565564155578613,0.8565564155578613
1892.jpg,0,1,0.639700710773468,0.639700710773468
1899.jpg,0,1,0.9828438758850098,0.9828438758850098
18.jpg,0,1,0.6845853924751282,0.6845853924751282
1900.jpg,0,1,0.888749897480011,0.888749897480011
1901.jpg,0,1,0.7499619722366333,0.7499619722366333
1905.jpg,0,1,0.8712158203125,0.8712158203125
1906.jpg,0,1,0.7066024541854858,0.7066024541854858
1911.jpg,0,1,0.991499125957489,0.991499125957489
1921.jpg,0,1,0.7844645380973816,0.7844645380973816
1922.jpg,0,1,0.5768098831176758,0.5768098831176758
1938.jpg,0,1,0.9388048648834229,0.9388048648834229
1947.jpg,0,1,0.8919798135757446,0.8919798135757446
1954.jpg,0,1,0.9616354703903198,0.9616354703903198
1966.jpg,0,1,0.8421552181243896,0.8421552181243896
1968.jpg,0,1,0.7814842462539673,0.7814842462539673
196.jpg,0,1,0.7454261779785156,0.7454261779785156
1973.jpg,0,1,0.6207987666130066,0.6207987666130066
1978.jpg,0,1,0.5297051668167114,0.5297051668167114
1987.jpg,0,1,0.6389440298080444,0.6389440298080444
1989.jpg,0,1,0.5581609606742859,0.5581609606742859
1990.jpg,0,1,0.974556028842926,0.974556028842926
19.jpg,0,1,0.5186710357666016,0.5186710357666016
2009.jpg,0,1,0.6106915473937988,0.6106915473937988
2010.jpg,0,0,0.5276684165000916,0.47233158349990845
2026.jpg,0,1,0.9181404113769531,0.9181404113769531
2028.jpg,0,1,0.5441757440567017,0.5441757440567017
2029.jpg,0,1,0.580538809299469,0.580538809299469
2037.jpg,0,0,0.5472956299781799,0.45270437002182007
2042.jpg,0,1,0.7552539110183716,0.7552539110183716
2061.jpg,0,1,0.5972774028778076,0.5972774028778076
2074.jpg,0,1,0.5518489480018616,0.5518489480018616
2079.jpg,0,1,0.6270074248313904,0.6270074248313904
2090.jpg,0,1,0.9824329614639282,0.9824329614639282
2104.jpg,0,1,0.8789373636245728,0.8789373636245728
2107.jpg,0,1,0.707780122756958,0.707780122756958
2116.jpg,0,1,0.9283381104469299,0.9283381104469299
2118.jpg,0,1,0.785753607749939,0.785753607749939
2127.jpg,0,1,0.9686349034309387,0.9686349034309387
2130.jpg,0,1,0.500103771686554,0.500103771686554
2132.jpg,0,1,0.9778077602386475,0.9778077602386475
2140.jpg,0,1,0.7465402483940125,0.7465402483940125
2143.jpg,0,1,0.9557747840881348,0.9557747840881348
2150.jpg,0,1,0.6076375842094421,0.6076375842094421
2157.jpg,0,1,0.5779262185096741,0.5779262185096741
2159.jpg,0,1,0.5088424682617188,0.5088424682617188
2166.jpg,0,1,0.9331732392311096,0.9331732392311096
216.jpg,0,1,0.8439778089523315,0.8439778089523315
2178.jpg,0,1,0.9236727952957153,0.9236727952957153
2186.jpg,0,1,0.9423732161521912,0.9423732161521912
2191.jpg,0,0,0.5206562876701355,0.4793437123298645
2198.jpg,0,1,0.8465756177902222,0.8465756177902222
220.jpg,0,1,0.9098818898200989,0.9098818898200989
2211.jpg,0,1,0.9678155183792114,0.9678155183792114
2222.jpg,0,1,0.5866716504096985,0.5866716504096985
2229.jpg,0,1,0.7026280760765076,0.7026280760765076
2230.jpg,0,1,0.7107775211334229,0.7107775211334229
2232.jpg,0,1,0.7259946465492249,0.7259946465492249
2248.jpg,0,1,0.5375632643699646,0.5375632643699646
2264.jpg,0,1,0.7168336510658264,0.7168336510658264
2267.jpg,0,1,0.7741739153862,0.7741739153862
2273.jpg,0,1,0.9552037715911865,0.9552037715911865
2275.jpg,0,1,0.8320772051811218,0.8320772051811218
2283.jpg,0,1,0.9353479146957397,0.9353479146957397
2299.jpg,0,1,0.5454515218734741,0.5454515218734741
2301.jpg,0,1,0.98403000831604,0.98403000831604
230.jpg,0,1,0.793093204498291,0.793093204498291
2311.jpg,0,1,0.6531674265861511,0.6531674265861511
2312.jpg,0,1,0.7239474654197693,0.7239474654197693
2320.jpg,0,1,0.9056819081306458,0.9056819081306458
2333.jpg,0,1,0.6109629273414612,0.6109629273414612
2336.jpg,0,1,0.5890697836875916,0.5890697836875916
2337.jpg,0,1,0.9323378205299377,0.9323378205299377
2344.jpg,0,1,0.8907102942466736,0.8907102942466736
2346.jpg,0,1,0.5852404832839966,0.5852404832839966
2351.jpg,0,0,0.5328445434570312,0.46715545654296875
2355.jpg,0,1,0.9772359728813171,0.9772359728813171
2365.jpg,0,1,0.6242237687110901,0.6242237687110901
2367.jpg,0,1,0.7480904459953308,0.7480904459953308
2372.jpg,0,1,0.8895440697669983,0.8895440697669983
2379.jpg,0,1,0.648682713508606,0.648682713508606
2391.jpg,0,1,0.9907281398773193,0.9907281398773193
2399.jpg,0,1,0.8509932160377502,0.8509932160377502
2415.jpg,0,1,0.753786027431488,0.753786027431488
2422.jpg,0,1,0.9585521221160889,0.9585521221160889
2428.jpg,0,1,0.5817756652832031,0.5817756652832031
2432.jpg,0,1,0.8312042355537415,0.8312042355537415
2437.jpg,0,1,0.9431169033050537,0.9431169033050537
2439.jpg,0,1,0.5340787768363953,0.5340787768363953
2442.jpg,0,1,0.9364995956420898,0.9364995956420898
244.jpg,0,0,0.525238573551178,0.474761426448822
2457.jpg,0,1,0.9906041026115417,0.9906041026115417
2459.jpg,0,1,0.5883600115776062,0.5883600115776062
245.jpg,0,1,0.7574009895324707,0.7574009895324707
246.jpg,0,1,0.5190137028694153,0.5190137028694153
2471.jpg,0,0,0.5379341244697571,0.4620658755302429
2472.jpg,0,1,0.6052528023719788,0.6052528023719788
2474.jpg,0,1,0.5692869424819946,0.5692869424819946
2476.jpg,0,1,0.9939919114112854,0.9939919114112854
2479.jpg,0,1,0.5924046635627747,0.5924046635627747
24.jpg,0,1,0.7407236695289612,0.7407236695289612
2502.jpg,0,1,0.6810266375541687,0.6810266375541687
2505.jpg,0,0,0.5113977193832397,0.48860228061676025
2508.jpg,0,1,0.8866646885871887,0.8866646885871887
2517.jpg,0,1,0.5933206677436829,0.5933206677436829
252.jpg,0,1,0.9132343530654907,0.9132343530654907
2541.jpg,0,1,0.9893643856048584,0.9893643856048584
2553.jpg,0,1,0.9139682650566101,0.9139682650566101
2556.jpg,0,1,0.5395205616950989,0.5395205616950989
2559.jpg,0,1,0.9010434150695801,0.9010434150695801
2561.jpg,0,1,0.9682295322418213,0.9682295322418213
2568.jpg,0,1,0.7751796841621399,0.7751796841621399
2579.jpg,0,1,0.7174428105354309,0.7174428105354309
257.jpg,0,1,0.9569998383522034,0.9569998383522034
2587.jpg,0,1,0.7988427877426147,0.7988427877426147
2588.jpg,0,1,0.5692567825317383,0.5692567825317383
258.jpg,0,1,0.6751531362533569,0.6751531362533569
2592.jpg,0,1,0.9561782479286194,0.9561782479286194
2601.jpg,0,1,0.9224950075149536,0.9224950075149536
2606.jpg,0,1,0.9763489961624146,0.9763489961624146
2609.jpg,0,1,0.8793258666992188,0.8793258666992188
2611.jpg,0,1,0.9597440361976624,0.9597440361976624
2616.jpg,0,1,0.5372999906539917,0.5372999906539917
2625.jpg,0,1,0.8139553070068359,0.8139553070068359
2631.jpg,0,1,0.7157809734344482,0.7157809734344482
2634.jpg,0,1,0.9802456498146057,0.9802456498146057
2646.jpg,0,1,0.8363330960273743,0.8363330960273743
2654.jpg,0,0,0.5361582636833191,0.4638417363166809
2656.jpg,0,1,0.9376210570335388,0.9376210570335388
2667.jpg,0,1,0.7065167427062988,0.7065167427062988
2671.jpg,0,1,0.7411858439445496,0.7411858439445496
2678.jpg,0,1,0.6064251661300659,0.6064251661300659
267.jpg,0,1,0.5378136038780212,0.5378136038780212
2685.jpg,0,1,0.7935789227485657,0.7935789227485657
2688.jpg,0,1,0.5292291045188904,0.5292291045188904
2691.jpg,0,0,0.5071547627449036,0.49284523725509644
2693.jpg,0,1,0.9966622591018677,0.9966622591018677
2694.jpg,0,1,0.6128615736961365,0.6128615736961365
2701.jpg,0,1,0.9323381185531616,0.9323381185531616
2706.jpg,0,1,0.7613613605499268,0.7613613605499268
2711.jpg,0,1,0.9385010600090027,0.9385010600090027
2715.jpg,0,1,0.6545535326004028,0.6545535326004028
2734.jpg,0,1,0.7697532176971436,0.7697532176971436
2735.jpg,0,1,0.8307087421417236,0.8307087421417236
2748.jpg,0,1,0.9160941243171692,0.9160941243171692
2761.jpg,0,1,0.7767640352249146,0.7767640352249146
2762.jpg,0,1,0.9832929968833923,0.9832929968833923
2769.jpg,0,1,0.7844406366348267,0.7844406366348267
2773.jpg,0,1,0.8366174697875977,0.8366174697875977
2780.jpg,0,0,0.5302318930625916,0.46976810693740845
2790.jpg,0,1,0.8811805248260498,0.8811805248260498
279.jpg,0,1,0.5283109545707703,0.5283109545707703
2802.jpg,0,0,0.5377785563468933,0.4622214436531067
2812.jpg,0,1,0.8056282997131348,0.8056282997131348
2816.jpg,0,1,0.7214063405990601,0.7214063405990601
2819.jpg,0,1,0.734586238861084,0.734586238861084
2823.jpg,0,1,0.7603611350059509,0.7603611350059509
2824.jpg,0,1,0.8418941497802734,0.8418941497802734
2825.jpg,0,1,0.5502148270606995,0.5502148270606995
2831.jpg,0,1,0.574539065361023,0.574539065361023
2832.jpg,0,0,0.542645275592804,0.45735472440719604
2835.jpg,0,1,0.5587638020515442,0.5587638020515442
283.jpg,0,1,0.8128626346588135,0.8128626346588135
2840.jpg,0,1,0.8314772844314575,0.8314772844314575
2841.jpg,0,1,0.735267162322998,0.735267162322998
2849.jpg,0,0,0.5484675168991089,0.4515324831008911
2851.jpg,0,1,0.5163761973381042,0.5163761973381042
2854.jpg,0,1,0.820088803768158,0.820088803768158
2856.jpg,0,1,0.9339596629142761,0.9339596629142761
2869.jpg,0,1,0.6020234227180481,0.6020234227180481
2880.jpg,0,1,0.6378586292266846,0.6378586292266846
2881.jpg,0,1,0.9950500130653381,0.9950500130653381
2893.jpg,0,1,0.9771644473075867,0.9771644473075867
2901.jpg,0,1,0.9346379041671753,0.9346379041671753
2924.jpg,0,1,0.5442211031913757,0.5442211031913757
2928.jpg,0,1,0.9488223791122437,0.9488223791122437
2929.jpg,0,1,0.5572969317436218,0.5572969317436218
292.jpg,0,1,0.9873442649841309,0.9873442649841309
2930.jpg,0,1,0.7045702934265137,0.7045702934265137
2931.jpg,0,1,0.9425317645072937,0.9425317645072937
2939.jpg,0,1,0.8571532964706421,0.8571532964706421
2945.jpg,0,1,0.9390036463737488,0.9390036463737488
2950.jpg,0,1,0.8675822019577026,0.8675822019577026
2953.jpg,0,1,0.8549611568450928,0.8549611568450928
2954.jpg,0,1,0.8622718453407288,0.8622718453407288
2956.jpg,0,1,0.7967756390571594,0.7967756390571594
2966.jpg,0,1,0.7017209529876709,0.7017209529876709
2970.jpg,0,1,0.7132393717765808,0.7132393717765808
2976.jpg,0,0,0.5284057259559631,0.47159427404403687
2983.jpg,0,1,0.6234607696533203,0.6234607696533203
2985.jpg,0,1,0.616557240486145,0.616557240486145
2988.jpg,0,1,0.6493775844573975,0.6493775844573975
3007.jpg,0,1,0.6616230607032776,0.6616230607032776
3022.jpg,0,1,0.9372438788414001,0.9372438788414001
3043.jpg,0,1,0.9803040623664856,0.9803040623664856
3046.jpg,0,1,0.984710156917572,0.984710156917572
3049.jpg,0,1,0.9869357943534851,0.9869357943534851
3058.jpg,0,1,0.6390435099601746,0.6390435099601746
3069.jpg,0,1,0.9736781120300293,0.9736781120300293
3075.jpg,0,1,0.8682247400283813,0.8682247400283813
3079.jpg,0,1,0.8386916518211365,0.8386916518211365
3084.jpg,0,1,0.7760827541351318,0.7760827541351318
3085.jpg,0,1,0.981149435043335,0.981149435043335
3090.jpg,0,1,0.9561748504638672,0.9561748504638672
3091.jpg,0,0,0.5064603686332703,0.49353963136672974
3104.jpg,0,1,0.736701488494873,0.736701488494873
3112.jpg,0,1,0.8449347019195557,0.8449347019195557
3114.jpg,0,1,0.913095235824585,0.913095235824585
3118.jpg,0,1,0.8763733506202698,0.8763733506202698
3120.jpg,0,1,0.6043892502784729,0.6043892502784729
3121.jpg,0,1,0.9871314167976379,0.9871314167976379
3130.jpg,0,1,0.6344355344772339,0.6344355344772339
3145.jpg,0,1,0.8127121329307556,0.8127121329307556
3148.jpg,0,1,0.7020335793495178,0.7020335793495178
3150.jpg,0,1,0.7358238101005554,0.7358238101005554
3151.jpg,0,1,0.9892571568489075,0.9892571568489075
3164.jpg,0,1,0.7671557068824768,0.7671557068824768
3172.jpg,0,1,0.5025902390480042,0.5025902390480042
3173.jpg,0,1,0.8468143343925476,0.8468143343925476
318.jpg,0,0,0.5062277317047119,0.4937722682952881
31.jpg,0,1,0.6631370186805725,0.6631370186805725
3213.jpg,0,1,0.9289803504943848,0.9289803504943848
3214.jpg,0,1,0.8882662653923035,0.8882662653923035
3219.jpg,0,1,0.9290419816970825,0.9290419816970825
322.jpg,0,1,0.6011323928833008,0.6011323928833008
3249.jpg,0,0,0.5139618515968323,0.4860381484031677
3261.jpg,0,1,0.9785475730895996,0.9785475730895996
3270.jpg,0,1,0.9731277227401733,0.9731277227401733
3271.jpg,0,1,0.9923422932624817,0.9923422932624817
3287.jpg,0,1,0.7975666522979736,0.7975666522979736
328.jpg,0,1,0.7857281565666199,0.7857281565666199
3302.jpg,0,1,0.7521864771842957,0.7521864771842957
3310.jpg,0,1,0.9612976312637329,0.9612976312637329
3317.jpg,0,1,0.9795511960983276,0.9795511960983276
3324.jpg,0,1,0.9400421380996704,0.9400421380996704
3325.jpg,0,1,0.8708081245422363,0.8708081245422363
3328.jpg,0,1,0.9564456343650818,0.9564456343650818
3331.jpg,0,1,0.5120968222618103,0.5120968222618103
334.jpg,0,1,0.9599102735519409,0.9599102735519409
3368.jpg,0,1,0.9019122123718262,0.9019122123718262
336.jpg,0,1,0.7163344025611877,0.7163344025611877
3371.jpg,0,1,0.9154942631721497,0.9154942631721497
3372.jpg,0,1,0.8929901123046875,0.8929901123046875
3385.jpg,0,1,0.9989135265350342,0.9989135265350342
338.jpg,0,1,0.9646189212799072,0.9646189212799072
3395.jpg,0,1,0.9593451619148254,0.9593451619148254
3399.jpg,0,1,0.9312334060668945,0.9312334060668945
3407.jpg,0,1,0.5147928595542908,0.5147928595542908
3417.jpg,0,1,0.5736632347106934,0.5736632347106934
3422.jpg,0,1,0.8563490509986877,0.8563490509986877
3425.jpg,0,1,0.988450288772583,0.988450288772583
3433.jpg,0,1,0.9398329854011536,0.9398329854011536
3435.jpg,0,0,0.5275165438652039,0.47248345613479614
3436.jpg,0,1,0.9466490149497986,0.9466490149497986
3438.jpg,0,1,0.9919394850730896,0.9919394850730896
3439.jpg,0,1,0.8875536918640137,0.8875536918640137
3443.jpg,0,1,0.5338027477264404,0.5338027477264404
3448.jpg,0,1,0.5620632171630859,0.5620632171630859
347.jpg,0,1,0.8585025072097778,0.8585025072097778
3484.jpg,0,1,0.972542405128479,0.972542405128479
3499.jpg,0,1,0.7613637447357178,0.7613637447357178
3501.jpg,0,1,0.8673073649406433,0.8673073649406433
3503.jpg,0,1,0.8046385645866394,0.8046385645866394
3506.jpg,0,1,0.508963406085968,0.508963406085968
3512.jpg,0,0,0.5208441615104675,0.47915583848953247
3516.jpg,0,1,0.7163271903991699,0.7163271903991699
3531.jpg,0,1,0.9910249710083008,0.9910249710083008
3535.jpg,0,1,0.9700892567634583,0.9700892567634583
3543.jpg,0,1,0.7915483713150024,0.7915483713150024
3564.jpg,0,1,0.8790794014930725,0.8790794014930725
3566.jpg,0,1,0.9727292656898499,0.9727292656898499
3572.jpg,0,1,0.576648473739624,0.576648473739624
3574.jpg,0,1,0.7624919414520264,0.7624919414520264
3575.jpg,0,1,0.8694420456886292,0.8694420456886292
3586.jpg,0,1,0.9646889567375183,0.9646889567375183
3588.jpg,0,1,0.960418701171875,0.960418701171875
359.jpg,0,1,0.8212364315986633,0.8212364315986633
3605.jpg,0,1,0.9437123537063599,0.9437123537063599
3606.jpg,0,1,0.8926927447319031,0.8926927447319031
3608.jpg,0,1,0.7874651551246643,0.7874651551246643
3609.jpg,0,1,0.9358094334602356,0.9358094334602356
3618.jpg,0,0,0.515837550163269,0.48416244983673096
3620.jpg,0,1,0.6267914175987244,0.6267914175987244
3622.jpg,0,0,0.5178284645080566,0.48217153549194336
362.jpg,0,1,0.9468469023704529,0.9468469023704529
3633.jpg,0,1,0.9821287393569946,0.9821287393569946
363.jpg,0,1,0.9650399684906006,0.9650399684906006
3641.jpg,0,1,0.8346972465515137,0.8346972465515137
3653.jpg,0,1,0.5865117907524109,0.5865117907524109
3658.jpg,0,1,0.7564316987991333,0.7564316987991333
365.jpg,0,1,0.920403778553009,0.920403778553009
3664.jpg,0,1,0.5086215138435364,0.5086215138435364
3666.jpg,0,1,0.790810227394104,0.790810227394104
366.jpg,0,1,0.9816554188728333,0.9816554188728333
3672.jpg,0,1,0.7066830992698669,0.7066830992698669
3675.jpg,0,1,0.9356661438941956,0.9356661438941956
3693.jpg,0,1,0.7963063716888428,0.7963063716888428
3697.jpg,0,1,0.9620354771614075,0.9620354771614075
36.jpg,0,1,0.5145547389984131,0.5145547389984131
3700.jpg,0,1,0.9509105086326599,0.9509105086326599
3701.jpg,0,1,0.9654213786125183,0.9654213786125183
3702.jpg,0,1,0.6531121730804443,0.6531121730804443
3709.jpg,0,1,0.6303415298461914,0.6303415298461914
3712.jpg,0,1,0.9923014640808105,0.9923014640808105
3713.jpg,0,1,0.7946333289146423,0.7946333289146423
3723.jpg,0,1,0.9389218091964722,0.9389218091964722
3727.jpg,0,1,0.5498356223106384,0.5498356223106384
3734.jpg,0,1,0.9302366375923157,0.9302366375923157
3738.jpg,0,1,0.9747804999351501,0.9747804999351501
3740.jpg,0,1,0.9869078397750854,0.9869078397750854
3762.jpg,0,1,0.5236602425575256,0.5236602425575256
3766.jpg,0,1,0.8241819739341736,0.8241819739341736
376.jpg,0,1,0.9132325649261475,0.9132325649261475
3770.jpg,0,1,0.7352997064590454,0.7352997064590454
3772.jpg,0,1,0.6326227188110352,0.6326227188110352
3782.jpg,0,1,0.8949843645095825,0.8949843645095825
3806.jpg,0,1,0.848806619644165,0.848806619644165
3813.jpg,0,1,0.8670275807380676,0.8670275807380676
3815.jpg,0,1,0.6865689754486084,0.6865689754486084
3822.jpg,0,1,0.9931567311286926,0.9931567311286926
3824.jpg,0,1,0.7473525404930115,0.7473525404930115
3828.jpg,0,1,0.5836206078529358,0.5836206078529358
3836.jpg,0,1,0.6125850677490234,0.6125850677490234
3839.jpg,0,1,0.5091392397880554,0.5091392397880554
3848.jpg,0,1,0.9798321723937988,0.9798321723937988
3850.jpg,0,1,0.6786994934082031,0.6786994934082031
3852.jpg,0,1,0.670993447303772,0.670993447303772
3855.jpg,0,1,0.5223776698112488,0.5223776698112488
3863.jpg,0,1,0.8920124173164368,0.8920124173164368
3868.jpg,0,1,0.980924665927887,0.980924665927887
3884.jpg,0,1,0.8557877540588379,0.8557877540588379
3888.jpg,0,0,0.521987795829773,0.47801220417022705
3890.jpg,0,1,0.6833312511444092,0.6833312511444092
3892.jpg,0,1,0.9003559947013855,0.9003559947013855
3893.jpg,0,1,0.7525257468223572,0.7525257468223572
3897.jpg,0,1,0.5434130430221558,0.5434130430221558
3901.jpg,0,1,0.9118759036064148,0.9118759036064148
3906.jpg,0,1,0.9675845503807068,0.9675845503807068
3915.jpg,0,1,0.923781156539917,0.923781156539917
3919.jpg,0,1,0.9774463772773743,0.9774463772773743
3920.jpg,0,1,0.8773165941238403,0.8773165941238403
3923.jpg,0,1,0.5022677183151245,0.5022677183151245
3938.jpg,0,1,0.9649626016616821,0.9649626016616821
3945.jpg,0,0,0.5143845677375793,0.48561543226242065
3957.jpg,0,1,0.9660558700561523,0.9660558700561523
3963.jpg,0,1,0.7218964099884033,0.7218964099884033
397.jpg,0,1,0.5464171171188354,0.5464171171188354
3996.jpg,0,1,0.8778265714645386,0.8778265714645386
3997.jpg,0,1,0.9253701567649841,0.9253701567649841
3998.jpg,0,1,0.9891080856323242,0.9891080856323242
3.jpg,0,1,0.9392324090003967,0.9392324090003967
4001.jpg,0,1,0.5432771444320679,0.5432771444320679
4005.jpg,0,1,0.956152081489563,0.956152081489563
4006.jpg,0,1,0.5358741283416748,0.5358741283416748
4008.jpg,0,1,0.7661582231521606,0.7661582231521606
4009.jpg,0,1,0.6038143634796143,0.6038143634796143
4020.jpg,0,1,0.7928181886672974,0.7928181886672974
4021.jpg,0,1,0.9183507561683655,0.9183507561683655
4031.jpg,0,1,0.5064311027526855,0.5064311027526855
4033.jpg,0,0,0.5465717315673828,0.4534282684326172
4036.jpg,0,1,0.587142825126648,0.587142825126648
4042.jpg,0,1,0.8780409097671509,0.8780409097671509
4044.jpg,0,0,0.5102142691612244,0.48978573083877563
4046.jpg,0,1,0.5353626012802124,0.5353626012802124
4049.jpg,0,1,0.7040830850601196,0.7040830850601196
4053.jpg,0,1,0.7574604749679565,0.7574604749679565
4056.jpg,0,1,0.961885929107666,0.961885929107666
4064.jpg,0,1,0.9490248560905457,0.9490248560905457
4071.jpg,0,1,0.652711033821106,0.652711033821106
4072.jpg,0,1,0.8994026780128479,0.8994026780128479
4085.jpg,0,1,0.9998088479042053,0.9998088479042053
4093.jpg,0,1,0.8412039875984192,0.8412039875984192
40.jpg,0,1,0.8018929958343506,0.8018929958343506
4104.jpg,0,1,0.6209976077079773,0.6209976077079773
4118.jpg,0,1,0.5270943641662598,0.5270943641662598
412.jpg,0,1,0.9146776795387268,0.9146776795387268
4133.jpg,0,1,0.8271322250366211,0.8271322250366211
4137.jpg,0,1,0.9538449048995972,0.9538449048995972
414.jpg,0,1,0.6973996758460999,0.6973996758460999
4151.jpg,0,1,0.8522470593452454,0.8522470593452454
4156.jpg,0,1,0.9056491851806641,0.9056491851806641
4173.jpg,0,1,0.8212705850601196,0.8212705850601196
4174.jpg,0,1,0.5164438486099243,0.5164438486099243
4181.jpg,0,1,0.958124577999115,0.958124577999115
4197.jpg,0,1,0.8514637351036072,0.8514637351036072
4198.jpg,0,1,0.8563516736030579,0.8563516736030579
420.jpg,0,1,0.9101807475090027,0.9101807475090027
4211.jpg,0,1,0.9717177152633667,0.9717177152633667
4218.jpg,0,1,0.6271194815635681,0.6271194815635681
4220.jpg,0,1,0.8897482752799988,0.8897482752799988
4227.jpg,0,1,0.6276019215583801,0.6276019215583801
4228.jpg,0,1,0.9082388281822205,0.9082388281822205
4236.jpg,0,1,0.9778582453727722,0.9778582453727722
4246.jpg,0,1,0.5134704113006592,0.5134704113006592
4256.jpg,0,1,0.5663015842437744,0.5663015842437744
4261.jpg,0,1,0.9768877029418945,0.9768877029418945
4267.jpg,0,1,0.654098391532898,0.654098391532898
4283.jpg,0,1,0.5516005158424377,0.5516005158424377
4304.jpg,0,1,0.6112802028656006,0.6112802028656006
4308.jpg,0,1,0.9673820734024048,0.9673820734024048
4311.jpg,0,1,0.5477407574653625,0.5477407574653625
4318.jpg,0,1,0.9618335366249084,0.9618335366249084
4319.jpg,0,1,0.9499973058700562,0.9499973058700562
4321.jpg,0,0,0.5481188297271729,0.45188117027282715
4346.jpg,0,1,0.9502003192901611,0.9502003192901611
4353.jpg,0,1,0.8098300099372864,0.8098300099372864
4359.jpg,0,1,0.9842779040336609,0.9842779040336609
435.jpg,0,1,0.6332577466964722,0.6332577466964722
4360.jpg,0,1,0.8475001454353333,0.8475001454353333
4371.jpg,0,1,0.9448106288909912,0.9448106288909912
4380.jpg,0,1,0.8467442989349365,0.8467442989349365
4394.jpg,0,1,0.8461249470710754,0.8461249470710754
4397.jpg,0,1,0.5923970937728882,0.5923970937728882
4398.jpg,0,0,0.5012633800506592,0.4987366199493408
4419.jpg,0,1,0.9591553807258606,0.9591553807258606
4438.jpg,0,1,0.5490071177482605,0.5490071177482605
4441.jpg,0,1,0.7255626916885376,0.7255626916885376
4444.jpg,0,1,0.6164741516113281,0.6164741516113281
4449.jpg,0,1,0.7721407413482666,0.7721407413482666
444.jpg,0,1,0.9718400239944458,0.9718400239944458
4457.jpg,0,1,0.7814450860023499,0.7814450860023499
4459.jpg,0,1,0.925873875617981,0.925873875617981
4486.jpg,0,1,0.7307822108268738,0.7307822108268738
4490.jpg,0,1,0.7871357202529907,0.7871357202529907
4502.jpg,0,1,0.7834872007369995,0.7834872007369995
4511.jpg,0,0,0.5265017151832581,0.47349828481674194
4521.jpg,0,1,0.5640451312065125,0.5640451312065125
4537.jpg,0,1,0.7717169523239136,0.7717169523239136
4539.jpg,0,1,0.6722711324691772,0.6722711324691772
454.jpg,0,1,0.8184901475906372,0.8184901475906372
455.jpg,0,1,0.8728546500205994,0.8728546500205994
4563.jpg,0,1,0.5210261940956116,0.5210261940956116
4565.jpg,0,1,0.6652449369430542,0.6652449369430542
456.jpg,0,1,0.8819563388824463,0.8819563388824463
4576.jpg,0,1,0.7911166548728943,0.7911166548728943
4585.jpg,0,1,0.7975559234619141,0.7975559234619141
459.jpg,0,0,0.5247899889945984,0.4752100110054016
4605.jpg,0,1,0.6205762028694153,0.6205762028694153
4609.jpg,0,0,0.5429790616035461,0.45702093839645386
4615.jpg,0,1,0.5800051093101501,0.5800051093101501
4616.jpg,0,1,0.8855156302452087,0.8855156302452087
4624.jpg,0,0,0.5308732390403748,0.46912676095962524
4633.jpg,0,1,0.8840457201004028,0.8840457201004028
4637.jpg,0,1,0.7736551761627197,0.7736551761627197
4641.jpg,0,1,0.8930449485778809,0.8930449485778809
4645.jpg,0,1,0.9051904678344727,0.9051904678344727
4646.jpg,0,1,0.8380003571510315,0.8380003571510315
4650.jpg,0,1,0.9570485353469849,0.9570485353469849
4652.jpg,0,1,0.5719068050384521,0.5719068050384521
4661.jpg,0,0,0.5447666049003601,0.4552333950996399
4663.jpg,0,1,0.6753948330879211,0.6753948330879211
4664.jpg,0,1,0.7052339911460876,0.7052339911460876
4673.jpg,0,1,0.9438577890396118,0.9438577890396118
4674.jpg,0,1,0.5131188631057739,0.5131188631057739
4696.jpg,0,0,0.5104106664657593,0.4895893335342407
4699.jpg,0,1,0.5162878632545471,0.5162878632545471
